"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000187172.11",0.0196024356607029,-0.237658645803846,2.94590125872935,-0.0806743420539338,0.93570094236452,NA
"ENSG00000187185.3",0.0224193965720158,0.0136216255785765,2.94589972409656,0.00462392710354521,0.996310653100612,NA
"ENSG00000187229.3",0.0326639870719836,-0.332533659705518,2.94590122551273,-0.112880111806071,0.910125604020723,NA
"ENSG00000187242.4",0.139622084944902,1.14445363059847,2.945664210457,0.388521416166751,0.697630208580891,NA
"ENSG00000187243.12",0.392511357212575,0.908920656356454,1.48787234147252,0.610886183593489,0.541274932250291,NA
"ENSG00000187258.9",0.00499091437407849,-0.130252952093297,2.94590125872935,-0.0442149755384127,0.964733044974113,NA
"ENSG00000187260.11",0.0995940503736131,0.349646693708614,2.0902613965802,0.167274147760016,0.86715434462769,NA
"ENSG00000187266.9",0.18815886512541,-0.200105746790989,1.05312129579002,-0.190012059950678,0.849299680219861,NA
"ENSG00000187372.9",0.0894999970334312,0.0956632267186408,2.94589760225365,0.0324733713233811,0.974094551432122,NA
"ENSG00000187398.7",0.0615579450869569,0.399877443370022,2.94589513112183,0.135740556120117,0.892026385277983,NA
"ENSG00000187416.7",0,NA,NA,NA,NA,NA
"ENSG00000187456.9",0.148735703782962,-0.904696992296765,2.0554431018632,-0.44014694032478,0.659830686327393,NA
"ENSG00000187475.4",0.0231428276889228,-0.187015576670285,2.94590106881972,-0.0634833187881673,0.949381642127031,NA
"ENSG00000187479.4",0.0956135072110471,0.353131508651943,1.94611982898206,0.181454144494613,0.856011123001092,NA
"ENSG00000187486.5",0.173030575161241,0.275187523858706,1.73883917816976,0.158259330312742,0.874252453920818,NA
"ENSG00000187492.4",0.0147015803131979,-0.233185248743638,2.94590125872935,-0.0791558264394162,0.936908679689733,NA
"ENSG00000187498.10",0.19420504235209,1.26026489405063,1.42733285793457,0.882950943814399,0.377262777007243,NA
"ENSG00000187510.3",0.119571037179151,-0.666341450715425,2.38815046051655,-0.279019878241381,0.780229569706762,NA
"ENSG00000187513.8",0.0575246928615668,-0.295894100485399,2.94590030743199,-0.100442672733667,0.919992893097298,NA
"ENSG00000187536.4",0.0391633167059795,0.148468776075894,2.94589849061247,0.0503984697874046,0.959804855771363,NA
"ENSG00000187537.9",0.0621897183671654,-0.468972077274087,2.94590106880332,-0.159194781603644,0.873515415111302,NA
"ENSG00000187546.9",0.0131156202826038,-0.228260095550853,2.94590125872935,-0.077483960086737,0.938238550905939,NA
"ENSG00000187556.6",0.0825313970470453,0.202675202236745,2.67756530236577,0.0756938409896749,0.939662676115354,NA
"ENSG00000187566.3",0.177261659187699,0.923262039506307,1.56648312536887,0.589385244280178,0.555602872697824,NA
"ENSG00000187589.7",0.054470178630307,-0.080694385991753,1.09276492894248,-0.0738442311374735,0.94113433171806,NA
"ENSG00000187595.10",0.161576808830913,0.04387445549,2.35918379701639,0.0185973028237507,0.985162354499819,NA
"ENSG00000187624.7",0.319155429631231,0.634934625402493,1.19889549919768,0.5295996405253,0.596389543648323,NA
"ENSG00000187634.6",0.334326132226033,-0.195631894670205,0.759890938502676,-0.257447331923299,0.79683346827088,NA
"ENSG00000187642.5",0.077591703205912,0.193092530103306,2.47462973759041,0.0780288570731083,0.937805098341133,NA
"ENSG00000187650.3",0.433487966113571,-1.47835598858765,1.21886212162661,-1.21289845861707,0.225168645038966,NA
"ENSG00000187672.8",0.191602339179426,-0.642243667636526,2.04551483687103,-0.313976538355962,0.75353885804948,NA
"ENSG00000187678.8",0.385237090019797,1.22287465790654,0.985610724916371,1.24072783198489,0.214706309080842,NA
"ENSG00000187695.6",0.0136819244358303,-0.219313301430438,2.94590125872935,-0.0744469288577017,0.940654768548239,NA
"ENSG00000187715.9",0.00129875045516277,-0.18126734428589,2.94590125872935,-0.0615320502507529,0.950935490347732,NA
"ENSG00000187726.4",0.0108906457428052,-0.195591047731668,2.94590125872935,-0.0663942985706289,0.947063909270562,NA
"ENSG00000187730.6",0.00753485826806619,-0.209462995044868,2.94590125872935,-0.0711031961523433,0.943315624449754,NA
"ENSG00000187733.6",0.0796080926519843,-0.329266347425158,2.94589986782447,-0.111771058827033,0.911004935412221,NA
"ENSG00000187762.5",0.258544486927904,0.952695881035414,2.94542047631437,0.323449873692577,0.746354563869599,NA
"ENSG00000187775.12",0.307958019135284,0.0848111687886939,1.58488221345246,0.0535126005382719,0.957323491257281,NA
"ENSG00000187792.3",0.108117317255828,-0.0410974247515117,1.94759166944323,-0.0211016638632782,0.983164557620418,NA
"ENSG00000187800.9",0.187749805518446,0.0351095714567379,1.90910729670653,0.0183905700414569,0.985327275188762,NA
"ENSG00000187801.10",0.34349266780072,-1.14965662746554,1.75537095745879,-0.654936566302697,0.512508596107461,NA
"ENSG00000187808.3",0,NA,NA,NA,NA,NA
"ENSG00000187815.5",0.309891573065308,-1.00754401839734,1.57292713267429,-0.64055352436086,0.521812803373802,NA
"ENSG00000187824.4",0.178694443420491,0.271513822877559,2.16498443318921,0.125411443479801,0.900197829054324,NA
"ENSG00000187848.8",0.0348789922121229,-0.270779449755608,2.94590125872935,-0.0919173543082035,0.926763703088265,NA
"ENSG00000187857.3",0.00607539198147361,-0.200064444791876,2.94590125872935,-0.0679128141851466,0.945855038060507,NA
"ENSG00000187862.7",0.438618297284993,-2.08575987348787,1.47840293889314,-1.4108196206979,0.158297807576771,NA
"ENSG00000187867.4",0.0430752897575419,-0.453825301622674,2.94590125872935,-0.154053127299461,0.877567845990093,NA
"ENSG00000187870.7",0.131825970743633,-0.372400100109841,0.763037652187198,-0.488049441652559,0.625514821124139,NA
"ENSG00000187905.6",0.0136721540509749,-0.167847153105267,2.94590125872935,-0.0569765034071998,0.954563912293227,NA
"ENSG00000187908.11",0,NA,NA,NA,NA,NA
"ENSG00000187912.7",0.402706443676767,-1.76864252623433,1.20506440170528,-1.46767469334546,0.142192608033449,NA
"ENSG00000187922.9",0.0436802752154178,-0.369238349345741,2.94590125872935,-0.125339689594689,0.900254632167398,NA
"ENSG00000187950.4",0.0217740474824221,-0.265854296562823,2.94590125872935,-0.0902454879555243,0.928092137610587,NA
"ENSG00000187961.9",0.100089178270804,0.0110730227571463,1.94868207036809,0.00568231366497601,0.995466194055531,NA
"ENSG00000187980.6",0.00587039616840329,-0.0884902413257588,2.94590091361906,-0.0300384309997202,0.976036403483589,NA
"ENSG00000187984.8",0.201476401279789,-0.169374922966587,0.773116854713313,-0.219080624014328,0.826587243948538,NA
"ENSG00000187987.5",0.0151206867318519,-0.17724570335826,2.94590125872935,-0.0601668853743967,0.95202271955809,NA
"ENSG00000187988.4",0.00859669160728362,-0.116367009242407,2.94590122552543,-0.0395013275510119,0.968490695111776,NA
"ENSG00000187997.7",0.140949724181022,-0.345115392599573,2.36866575851435,-0.14570033418984,0.884157957539721,NA
"ENSG00000188004.5",0.0468787842719233,-0.350893004972333,2.94590125872935,-0.119112276398457,0.905186404827892,NA
"ENSG00000188015.5",0.235849677880682,1.64313593384775,2.52762532647215,0.650071004052291,0.515646357977511,NA
"ENSG00000188037.6",0,NA,NA,NA,NA,NA
"ENSG00000188038.3",0.0943538986367133,0.0710953625778064,2.94589667258978,0.0241336918702262,0.980745968916913,NA
"ENSG00000188039.9",0.0448308126004847,0.204223764567236,2.94589797568396,0.0693247920508247,0.944731092004224,NA
"ENSG00000188050.2",0.0232319656017574,0.0505794373447865,2.94589916270854,0.0171694394652268,0.986301442368534,NA
"ENSG00000188051.6",0.0816513698552573,0.0544832758872133,2.94589849060787,0.0184946209317521,0.985244268707564,NA
"ENSG00000188060.6",0.00546221239331713,-0.15352344965949,2.94590125872935,-0.0521142550873239,0.958437654484156,NA
"ENSG00000188064.5",0.0607208979351779,0.324851850063003,1.87367980797954,0.173376394771155,0.862355578358496,NA
"ENSG00000188073.7",0.415939011530546,0.0691116771752595,0.851263191402243,0.0811872025870347,0.935293076774288,NA
"ENSG00000188120.10",0.0105538621908966,-0.149050052599282,2.94590125872935,-0.0505957394728062,0.959647657887111,NA
"ENSG00000188152.8",0.0133089733247001,-0.140022826569655,2.94590106882245,-0.047531408319026,0.962089698398176,NA
"ENSG00000188157.9",0.304773107557156,-0.40617606488175,0.645276476914728,-0.629460517178321,0.529047609445922,NA
"ENSG00000188163.6",0.0959303776935773,-0.13289521949828,0.773299974852786,-0.171854679710263,0.863551776749102,NA
"ENSG00000188167.4",0.157382042964835,0.672214612969512,1.93337924563849,0.347688956776568,0.728073791060053,NA
"ENSG00000188175.5",0.279879440511103,-0.755613181931481,1.94664767747483,-0.388161242876602,0.69789671262698,NA
"ENSG00000188176.7",0.0660972172328537,0.47121935800218,2.9458908517608,0.159958186407526,0.872914012429624,NA
"ENSG00000188185.7",0.410865519121168,-0.963609310231546,0.944857900657185,-1.01984574565267,0.307801623769721,NA
"ENSG00000188199.6",0.00659992163968573,-0.130252952093297,2.94590125872935,-0.0442149755384126,0.964733044974113,NA
"ENSG00000188266.9",0.381998214086934,0.215963518514166,1.44862666245172,0.149081557113315,0.881489278544464,NA
"ENSG00000188269.4",0.256607829392485,-0.929527224091029,1.64086642738972,-0.56648561307316,0.57106371032195,NA
"ENSG00000188277.8",0.0257239251431752,-0.168218476630034,2.94590106882081,-0.0571025546005076,0.954463501468917,NA
"ENSG00000188282.8",0.182476394899638,-0.912540165753637,2.16669271950948,-0.421167319914302,0.673632906114924,NA
"ENSG00000188290.6",0.12891454828011,0.44418223710643,1.36171608348892,0.326192987284375,0.74427834682622,NA
"ENSG00000188293.5",0.0902778303683503,0.161134944851983,2.94589735921695,0.0546980852363488,0.95637899484088,NA
"ENSG00000188305.4",0.174945075743641,0.133250768342436,0.831400100769612,0.16027273537625,0.872666235235796,NA
"ENSG00000188338.10",0.0478179133434917,0.044766565977509,2.94589823067011,0.0151962364182981,0.987875624219454,NA
"ENSG00000188365.3",0.0640777492162099,0.278139990855977,2.49652160676676,0.111411008862125,0.911290430600656,NA
"ENSG00000188368.5",0.245804338748918,-0.0627593703966881,1.29178860776389,-0.0485833131051727,0.961251368473274,NA
"ENSG00000188383.7",0.00262843825847133,-0.190665894538883,2.94590125872935,-0.0647224322179497,0.948395001939608,NA
"ENSG00000188384.3",0.0100003996735328,-0.247057196056838,2.94590125872935,-0.0838647240211307,0.933163986873177,NA
"ENSG00000188385.7",0.0677981906884922,0.453333954924566,2.14463967429852,0.211380009591982,0.832590754362617,NA
"ENSG00000188388.9",0.0499611754094423,-0.0197495393765667,2.16040446629059,-0.00914159347692732,0.992706165293184,NA
"ENSG00000188394.6",0.118612209362716,0.0665130202140834,2.60296759947582,0.0255527653235014,0.979614061565436,NA
"ENSG00000188396.2",0.0177203794763177,-0.187015576670285,2.94590106881972,-0.0634833187881672,0.949381642127031,NA
"ENSG00000188459.3",0.0681444574193114,0.119278215297112,0.965424348329928,0.123550038388248,0.901671552870476,NA
"ENSG00000188467.6",0.202951754318293,-0.0269245348733781,1.57366057889154,-0.0171094931362793,0.986349265594049,NA
"ENSG00000188474.6",0.0459768904133991,0.0687401839700541,2.94589862246076,0.0233341987555003,0.981383692472454,NA
"ENSG00000188477.8",0.0256962672205236,-0.350441248839756,2.94590125872935,-0.118958925660296,0.905307897216226,NA
"ENSG00000188483.6",0.190037779259526,0.808499939966006,0.838695100534322,0.96399745205489,0.335047203300647,NA
"ENSG00000188508.6",0.00880507574082619,-0.228260095550853,2.94590125872935,-0.077483960086737,0.938238550905939,NA
"ENSG00000188511.8",0.0263698539028022,-0.219751059463894,2.94590122551936,-0.0745955287163955,0.940536531780422,NA
"ENSG00000188512.5",0.179723552495913,0.668912886486003,1.36935760111921,0.488486634856583,0.625205190201961,NA
"ENSG00000188517.10",0.0092849006116299,-0.190665894538883,2.94590125872935,-0.0647224322179497,0.948395001939608,NA
"ENSG00000188522.10",0.238496100871421,1.09667872035752,1.17743763227532,0.931411303916161,0.351640845802755,NA
"ENSG00000188558.4",0.0588741228532992,-0.618525809116333,2.94590125872935,-0.209961487094486,0.833697731853778,NA
"ENSG00000188566.7",0.0937282345117721,-0.245634923536011,2.08895751323953,-0.117587323810661,0.906394649393302,NA
"ENSG00000188573.7",0.0169021106738612,-0.0281945345599894,2.94590015950362,-0.00957077057382019,0.992363746504031,NA
"ENSG00000188596.5",0.246569818322884,-0.495206561115723,1.56698916009994,-0.316024241727452,0.751984108104422,NA
"ENSG00000188649.7",0.00842366207554575,-0.158448602852275,2.94590125872935,-0.0537861214400031,0.957105566999865,NA
"ENSG00000188672.12",0.212872868781137,0.704934122649519,2.02572905174059,0.347990330712694,0.727847445186897,NA
"ENSG00000188676.9",0.0187473553832112,-0.265854296562823,2.94590125872935,-0.0902454879555243,0.928092137610587,NA
"ENSG00000188681.7",0.342466929641301,-0.781244120901238,0.836014514529037,-0.934486312526938,0.350053093200879,NA
"ENSG00000188686.2",0.18285412513132,0.325799362110539,1.59414130037076,0.204372951152301,0.838062065938844,NA
"ENSG00000188687.11",0.453264223783556,1.21459778619287,0.908462475611964,1.33698178934104,0.181228581199561,NA
"ENSG00000188693.7",0.0313065466778147,-0.196732953312437,2.93299350099461,-0.0670758231294146,0.946521340886647,NA
"ENSG00000188738.9",0.121742535396578,0.545176956046122,1.30058619854951,0.419177872757788,0.675086142117208,NA
"ENSG00000188747.4",0.0589937996643673,0.320273975744526,2.31340021444622,0.138442961033957,0.88989034589417,NA
"ENSG00000188760.6",0.00740782981658287,-0.149050052599282,2.94590125872935,-0.0505957394728062,0.959647657887111,NA
"ENSG00000188761.7",0.293128345834213,2.05642564604374,2.31948106704291,0.886588675054571,0.375300393280459,NA
"ENSG00000188763.3",0.0164261899132031,-0.0327346999542705,2.94590030744657,-0.0111119510295459,0.991134128286428,NA
"ENSG00000188765.6",0.113709708904974,-0.429064794604245,2.94589888996752,-0.145648174166961,0.884199135966994,NA
"ENSG00000188766.8",0.408159771601653,1.89431553549682,2.17327634156118,0.871640434891051,0.383404564626434,NA
"ENSG00000188770.5",0.0522014125272756,-0.482020952381652,2.94590125872935,-0.163624273201051,0.870026934985653,NA
"ENSG00000188800.5",0.00260395068826883,-0.144124899406497,2.94590125872935,-0.048923873120127,0.960979963641186,NA
"ENSG00000188807.8",0.423197971821203,-0.354839522660167,0.95628337685403,-0.371061059147043,0.710592054112908,NA
"ENSG00000188817.3",0.109470450616538,-0.613600655923547,2.94590125872935,-0.208289620741807,0.835002835377556,NA
"ENSG00000188825.9",0.182775226353596,0.466961814309031,1.42719426955444,0.327188683608443,0.74352517945544,NA
"ENSG00000188833.5",0.00950231001161165,-0.088490241325758,2.94590091361906,-0.0300384309997199,0.976036403483589,NA
"ENSG00000188848.11",0.080341402965255,-0.427473800750969,2.94590030742469,-0.145108033586061,0.884625575541623,NA
"ENSG00000188856.6",0.101385386729235,-0.864092784383525,2.92775873795433,-0.295137974718259,0.767888481433062,NA
"ENSG00000188859.5",0.0738920358773397,0.452422260870348,2.94589085175355,0.153577401077519,0.877942956844926,NA
"ENSG00000188869.8",0.0538505180910243,-0.51021660314063,2.94590125872935,-0.173195419102642,0.862497824256688,NA
"ENSG00000188873.4",0.0742564261405275,-0.207426158280171,0.88089696424898,-0.235471532651965,0.813842771384035,NA
"ENSG00000188878.12",0.313040508268957,0.0431967677047853,1.58809176861567,0.0272004228964928,0.978299878409434,NA
"ENSG00000188883.4",0.0646013538009688,-0.0022262111859688,2.3030154946855,-0.000966650546253838,0.999228724573567,NA
"ENSG00000188886.3",0.0542855451772142,-0.388035449851726,2.94590125872935,-0.131720453529083,0.895205406903483,NA
"ENSG00000188888.7",0.0375819009536416,-0.229468491627534,2.94590091361094,-0.0778941649283996,0.93791224102206,NA
"ENSG00000188897.4",0.274510165656701,1.07205875130062,1.6475744394281,0.650689113429527,0.5152471921432,NA
"ENSG00000188910.7",0.0470742759362993,0.213304170861358,2.94589772554075,0.0724071881423527,0.942277864501862,NA
"ENSG00000188916.4",0.306656840896006,-0.805397476814459,1.12040322984099,-0.718846086269103,0.472235758210141,NA
"ENSG00000188931.3",0.134793322282745,0.113662866504725,2.8355850982015,0.0400844490884146,0.968025799667255,NA
"ENSG00000188933.10",0.43121715696441,0.351289963264247,0.830426734494041,0.423023427200089,0.672278168606657,NA
"ENSG00000188958.5",0.022731481689981,-0.0142558168155752,2.94590001297346,-0.00483920593122441,0.996138887370804,NA
"ENSG00000188981.6",0.0581818941879626,-0.444426751369682,2.94590125872935,-0.150862745332264,0.880083988982608,NA
"ENSG00000188986.4",0.217972609427707,-0.513805706008739,0.691991213896208,-0.742503222137449,0.457782500297429,NA
"ENSG00000188987.2",0.275288067621948,-1.32299921603276,2.94563311869741,-0.449139170670989,0.653331265103173,NA
"ENSG00000188991.3",0,0,0,0,1,NA
"ENSG00000188992.7",0.0186650085465555,-0.0933489538150645,2.94590075989346,-0.0316877455907375,0.974721067582322,NA
"ENSG00000188996.4",0.0319125384696979,0.0181618001658311,2.94589958172293,0.00616511176365658,0.995080983668997,NA
"ENSG00000189001.6",0.151530115984538,0.463930336755032,2.36559115505955,0.196116026120056,0.844519352800037,NA
"ENSG00000189013.10",0.016345548182126,-0.107287341365997,2.94590091361798,-0.0364191955235294,0.970948108517326,NA
"ENSG00000189014.6",0.340416159338789,-0.141635258201116,0.89632709777747,-0.158017378423919,0.87444310475758,NA
"ENSG00000189045.9",0.0573610993620016,-0.22102391723254,2.94590001296221,-0.0750276371431535,0.940192722599183,NA
"ENSG00000189051.5",0.0365508100975565,-0.103382934711678,2.94590015949949,-0.0350938351995076,0.972004917184139,NA
"ENSG00000189056.9",0.0735791847013441,0.240269258663953,2.94589667260699,0.0815606538064095,0.934996090722077,NA
"ENSG00000189089.4",0.021551536784172,-0.0330529168534843,2.94590001297244,-0.0112199724050151,0.99104794507152,NA
"ENSG00000189090.7",0.0367034111292896,-0.378636899598734,2.94590125872935,-0.128530071561886,0.89772950191453,NA
"ENSG00000189108.8",0.0841014816157896,-0.613600655923548,2.94590125872935,-0.208289620741807,0.835002835377555,NA
"ENSG00000189120.3",0.147661903193698,0.556818560795666,0.973119680108064,0.572199465469481,0.567186849591713,NA
"ENSG00000189127.3",0.0400681086212918,-0.388035449851727,2.94590125872935,-0.131720453529083,0.895205406903482,NA
"ENSG00000189129.9",0.416202074894943,-1.06808388100403,1.85498831928305,-0.575790084444763,0.564757076462656,NA
"ENSG00000189134.3",0.154725605970071,-0.810970211236391,2.94590125872935,-0.27528764205294,0.78309525803789,NA
"ENSG00000189149.7",0.0217789790888674,-0.00971564678104022,2.94589986784169,-0.00329802342812093,0.997368562795876,NA
"ENSG00000189152.6",0.203729449871001,-1.15806858792784,2.9458609219158,-0.393117196848081,0.694232923265895,NA
"ENSG00000189166.6",0,NA,NA,NA,NA,NA
"ENSG00000189184.7",0.183281998120305,0.532120751055964,2.53755079513605,0.209698561335571,0.833902948458949,NA
"ENSG00000189212.8",0.0470064236174282,0.165991622554887,2.03737043688304,0.0814734618456705,0.935065429080453,NA
"ENSG00000189223.9",0.204841944162266,0.336442179404614,1.11911151755812,0.300633291790905,0.763694141993755,NA
"ENSG00000189238.4",0.0867159118166858,-0.184066123419123,2.94589944069798,-0.0624821475153653,0.950178878377703,NA
"ENSG00000189269.8",0.0175216371269406,-0.158819926609906,2.94590106882136,-0.0539121725066784,0.957005138513344,NA
"ENSG00000189280.3",0.127413886401936,-0.00852876311792401,2.08014084587707,-0.00410008924868158,0.996728611256306,NA
"ENSG00000189292.11",0.234181469378065,1.75508234168337,2.33996389986245,0.750046760031868,0.45322654285572,NA
"ENSG00000189295.9",0.203330105344633,-0.238466077666157,2.14835223159129,-0.110999525198679,0.911616723242804,NA
"ENSG00000189316.3",0.0594628524267698,-0.445635142090253,2.94590091359849,-0.151272956952886,0.879760400993804,NA
"ENSG00000189325.6",0.0469906146429977,0.246040027019741,2.94589760226053,0.0835195448853831,0.93343843711389,NA
"ENSG00000189350.8",0.0809373176265305,-0.454277057755251,2.94590125872935,-0.154206478037622,0.877446934553033,NA
"ENSG00000189357.4",0.0119015362142946,-0.060612123697855,2.94590060762247,-0.0205750742374071,0.983584624133683,NA
"ENSG00000189367.10",0.0396257241203871,-0.084584603647708,2.59217594767984,-0.0326307339296997,0.973969060743072,NA
"ENSG00000189401.2",0.00174080135126872,-0.18126734428589,2.94590125872935,-0.0615320502507529,0.950935490347732,NA
"ENSG00000189409.8",0.0647180333056375,-0.249219092458402,2.72855174537434,-0.0913374990527111,0.927224422567884,NA
"ENSG00000189419.5",0.0393789474806645,0.0551196207813574,2.94589902569601,0.0187106279952466,0.985071949825625,NA
"ENSG00000189430.8",0.0187592800348052,-0.247057196056838,2.94590125872935,-0.0838647240211308,0.933163986873177,NA
"ENSG00000196090.8",0.0109363514926508,-0.140022826569655,2.94590106882245,-0.0475314083190259,0.962089698398176,NA
"ENSG00000196109.6",0.140741139738148,-0.662439642368902,1.81162272682072,-0.365660925181392,0.714618106939976,NA
"ENSG00000196110.3",0.0394961625410652,0.148468776075894,2.94589849061247,0.0503984697874046,0.959804855771363,NA
"ENSG00000196132.7",0.0262506751186876,-0.303448497574793,2.94590125872935,-0.103007015824312,0.917957402753536,NA
"ENSG00000196138.3",0.18187280548635,0.0482803669462373,2.52806838493209,0.0190977298058867,0.984763142453248,NA
"ENSG00000196155.8",0.353337583238192,2.15560499991971,1.51226973576726,1.42541039401681,0.154038605260281,NA
"ENSG00000196159.7",0.0611644744913055,-0.341932209725651,2.94590122551218,-0.116070493730217,0.907596673317621,NA
"ENSG00000196166.3",0.0466299984978226,-0.341932209725651,2.94590122551218,-0.116070493730217,0.907596673317621,NA
"ENSG00000196167.5",0.328698845947591,1.94971995437325,1.72986644224523,1.1270927666778,0.259703261276923,NA
"ENSG00000196169.10",0.0205022333772533,-0.22871185168343,2.94590125872935,-0.0776373108248985,0.938116562192895,NA
"ENSG00000196183.4",0.00197335552598593,-0.157996846719697,2.94590125872935,-0.0536327707018415,0.957227746832598,NA
"ENSG00000196188.6",0.0709017984904899,0.292391205753138,1.74714629002959,0.167353591065455,0.867091839080379,NA
"ENSG00000196196.2",0.0154394704160255,-0.00485726679662181,2.94590001297397,-0.00164882269433112,0.99868443042478,NA
"ENSG00000196209.8",0.0823790149328524,-0.529013703646615,2.94590125872935,-0.179576183037036,0.857485303881877,NA
"ENSG00000196218.7",0.109960591351862,0.183694640635376,2.94589613212835,0.0623561158969514,0.950279241355073,NA
"ENSG00000196260.3",0.0426479662900556,0.259978785085448,2.94589748015773,0.0882511312211477,0.929677078974081,NA
"ENSG00000196296.9",0.156790416941932,-0.253060188793512,1.37094642515147,-0.18458794898973,0.853552238824786,NA
"ENSG00000196302.5",0.203591114117332,-0.0306745367326572,2.03038384510707,-0.0151077525594869,0.987946216020455,NA
"ENSG00000196312.7",0.45459162110136,1.49305804659215,1.14346301180355,1.30573357527079,0.191643175889704,NA
"ENSG00000196331.5",0.149963791645297,-0.0551003592350841,2.82852942674736,-0.0194802142463288,0.984458020793071,NA
"ENSG00000196335.8",0.397401099851408,-1.37138866619809,1.61203361416591,-0.850719646381358,0.394925106991173,NA
"ENSG00000196338.8",0.0792763628714408,0.431817022686377,2.68447053241601,0.16085742699427,0.872205693897301,NA
"ENSG00000196345.8",0.334486287165544,-1.09363830091669,1.68049209317187,-0.650784556119208,0.51518557097862,NA
"ENSG00000196350.7",0.0353257725814005,-0.402359153297504,2.94590125872935,-0.136582701848959,0.891360650275193,NA
"ENSG00000196353.7",0.0209825275288106,-0.331644148333771,2.94590125872935,-0.112578161725902,0.910364999383015,NA
"ENSG00000196358.6",0.0381499121423056,0.0136216255785768,2.94589972409656,0.00462392710354533,0.996310653100612,NA
"ENSG00000196368.4",0.0543921641115535,0.110556416109481,2.94589823067327,0.0375289325878082,0.970063271521423,NA
"ENSG00000196369.6",0.322633624277834,-0.658618648929787,0.944621275482221,-0.697230377956041,0.485658630737623,NA
"ENSG00000196371.2",0.190474520807603,0.160606469452395,1.91674558825161,0.0837912294864835,0.933222421353214,NA
"ENSG00000196374.5",0.244495206842622,-0.242222710055334,1.82310641877748,-0.132862628072892,0.894302023287536,NA
"ENSG00000196376.6",0.0712882901162411,0.343653306272151,2.94589667261751,0.116654908322635,0.907133524166111,NA
"ENSG00000196381.6",0.216399968772683,-0.326757157871559,1.82070641598696,-0.179467241397308,0.857570837282293,NA
"ENSG00000196388.4",0.237712806604082,0.348340831448038,1.56292278374969,0.222877825488163,0.823630595020235,NA
"ENSG00000196391.6",0.282615976849393,0.852945129551492,1.66589290624784,0.51200477915031,0.608647664795728,NA
"ENSG00000196407.7",0.0222569124344977,-0.181719100418467,2.94590125872935,-0.0616854009889144,0.950813366150994,NA
"ENSG00000196421.3",0.0056086146648026,-0.176793947225682,2.94590125872935,-0.0600135346362352,0.952144855039731,NA
"ENSG00000196422.6",0.408268942211389,-0.315099129781009,0.84033478467505,-0.374968566727671,0.707683844037194,NA
"ENSG00000196427.9",0.103072844114506,-0.428110225311441,2.945899724073,-0.145324099735322,0.884454987864509,NA
"ENSG00000196433.7",0.0126996655994563,-0.237658645803846,2.94590125872935,-0.0806743420539338,0.93570094236452,NA
"ENSG00000196453.7",0.121350602118859,-0.331188561017093,1.43008423246134,-0.231586750975556,0.816858998974983,NA
"ENSG00000196503.2",0.461930003628853,-0.68392832277511,1.52504057822516,-0.448465655629349,0.653817167200792,NA
"ENSG00000196539.2",0.044790399960814,-0.220705700333648,2.94590030743615,-0.0749196093895419,0.940278674366759,NA
"ENSG00000196544.6",0.314391152611652,0.45236174342119,1.37768893364145,0.32834824493039,0.742648370126316,NA
"ENSG00000196557.6",0.0788290757326389,-0.179844593383106,2.1096148912579,-0.0852499639286627,0.9320626696502,NA
"ENSG00000196559.3",0.00953863497416224,-0.125765559262542,2.94590122552488,-0.0426917094751315,0.96594728842643,NA
"ENSG00000196564.4",0.0358834781221819,0.204223764567236,2.94589797568396,0.0693247920508248,0.944731092004224,NA
"ENSG00000196565.8",0.0338410855849786,-0.0476280499666699,2.94589958171946,-0.0161675741638384,0.987100704150287,NA
"ENSG00000196566.2",0.0150555524041389,-0.163359759343083,2.94590122552267,-0.0554532371716227,0.955777383918986,NA
"ENSG00000196569.7",0.186214164353919,0.460517661733846,1.48575129223454,0.309956090323326,0.756594347815813,NA
"ENSG00000196611.4",0.10116723245614,0.155497941691135,2.42169643407507,0.0642103359872705,0.948802747452571,NA
"ENSG00000196616.8",0.0557895285129702,-0.482020952381653,2.94590125872935,-0.163624273201052,0.870026934985653,NA
"ENSG00000196659.9",0.34273405643038,0.63566727409349,1.00645084292272,0.631592967071816,0.52765288334796,NA
"ENSG00000196660.6",0.0352966184342514,-0.369238349345742,2.94590125872935,-0.125339689594689,0.900254632167398,NA
"ENSG00000196700.3",0.148303259246498,-0.129929610069198,1.16158124805878,-0.111855808869448,0.910937736048987,NA
"ENSG00000196737.2",0,NA,NA,NA,NA,NA
"ENSG00000196741.3",0.373660323753743,1.73808315815154,2.04465387240086,0.850062292504628,0.395290454412658,NA
"ENSG00000196774.3",0.107097849913109,-0.623887979443983,2.07185909249537,-0.301124715336006,0.763319395071528,NA
"ENSG00000196796.4",0.0737245156958298,-0.029815875372963,0.92997402187518,-0.0320609766204468,0.974423423545675,NA
"ENSG00000196814.10",0.445036371339317,0.429836491861166,1.22115012030724,0.351993161785073,0.72484339082823,NA
"ENSG00000196832.3",0,0,0,0,1,NA
"ENSG00000196834.7",0.268462408745403,1.45963107438568,0.702824758524524,2.07680656761432,0.0378194158182272,NA
"ENSG00000196859.3",0.00482334377078173,-0.16739539697269,2.94590125872935,-0.0568231526690383,0.954686070570096,NA
"ENSG00000196861.4",0.0210306808084879,-0.0563879641248088,2.14016851236592,-0.0263474412407241,0.978980215391346,NA
